detect_id,frame_id,local_id,x,y,w,h
97,29436,33604,1615.50,-0.00,91.71,243.54
95,29437,33605,1656.58,337.44,263.47,625.91
98,29437,33606,909.10,85.54,119.70,334.64
97,29437,33607,1617.46,-0.00,93.12,244.65
95,29438,33608,1661.69,312.17,258.36,654.92
98,29438,33609,909.83,85.22,118.73,334.28
97,29438,33610,1619.48,-0.00,116.09,245.71
95,29439,33611,1664.83,259.49,255.21,712.86
98,29439,33612,910.76,85.17,117.09,334.21
97,29439,33613,1620.84,-0.00,135.22,267.86
95,29440,33614,1670.57,215.98,249.47,762.80
98,29440,33615,911.76,85.21,115.88,333.59
97,29440,33616,1623.20,-0.00,144.51,272.84
99,29440,33617,1147.00,31.00,104.00,177.00
95,29441,33618,1678.62,186.87,241.41,797.62
98,29441,33619,912.77,85.29,114.81,332.74
97,29441,33620,1625.40,-0.00,113.08,254.01
99,29441,33621,1143.80,26.20,109.60,183.40
95,29442,33622,1688.22,166.11,231.81,823.80
98,29442,33623,913.80,85.37,113.81,332.48
97,29442,33624,1628.99,-0.00,95.55,234.89
99,29442,33625,1143.19,27.57,109.15,183.86
95,29443,33626,1694.95,144.95,225.08,840.68
98,29443,33627,915.49,85.44,112.82,331.10
97,29443,33628,1629.44,-0.00,150.83,263.94
99,29443,33629,1141.44,28.04,109.76,183.24
95,29444,33630,1711.49,208.12,208.53,782.78
98,29444,33631,917.43,85.51,112.51,328.64
97,29444,33632,1630.35,-0.00,170.33,273.79
99,29444,33633,1138.66,28.90,111.46,181.54
95,29445,33634,1726.29,188.03,193.73,804.89
98,29445,33635,918.79,84.24,113.11,327.10
97,29445,33636,1632.47,0.64,181.66,269.28
99,29445,33637,1136.36,30.60,110.58,179.53
95,29446,33638,1738.14,134.85,181.88,867.21
98,29446,33639,919.26,82.46,114.04,326.58
97,29446,33640,1637.62,0.24,182.55,244.98
99,29446,33641,1134.92,32.57,110.24,178.17
95,29447,33642,1753.11,118.55,166.90,884.42
98,29447,33643,920.72,80.51,114.42,325.77
97,29447,33644,1639.71,0.08,189.44,232.65
99,29447,33645,1133.10,26.93,108.73,184.02
98,29448,33646,921.24,78.48,115.26,324.85
97,29448,33647,1641.76,0.03,192.00,254.82
99,29448,33648,1132.52,24.23,108.17,186.11
98,29449,33649,922.06,76.44,115.59,317.91
97,29449,33650,1643.16,0.01,195.92,269.59
99,29449,33651,1131.70,23.23,105.94,184.87
98,29450,33652,922.33,73.72,116.40,316.03
97,29450,33653,1645.57,-0.00,197.27,265.08
99,29450,33654,1131.47,22.21,105.13,185.72
98,29451,33655,922.40,71.43,117.37,318.06
97,29451,33656,1647.74,-0.00,200.10,258.50
99,29451,33657,1130.09,22.52,105.53,184.69
98,29452,33658,922.40,69.96,118.41,316.23
97,29452,33659,1647.90,-0.00,202.92,267.19
99,29452,33660,1129.63,22.00,105.70,184.29
98,29453,33661,923.03,68.14,117.49,312.27
97,29453,33662,1649.19,-0.00,203.82,262.55
99,29453,33663,1128.83,21.82,106.45,182.80
98,29454,33664,923.90,66.86,117.14,311.51
97,29454,33665,1653.50,-0.00,200.08,250.73
99,29454,33666,1127.92,21.78,106.74,182.24
98,29455,33667,924.20,65.11,117.01,311.96
97,29455,33668,1657.73,-0.00,195.77,250.87
99,29455,33669,1127.62,21.78,106.20,182.03
98,29456,33670,924.95,64.51,116.30,312.19
97,29456,33671,1659.93,-0.00,193.92,251.59
99,29456,33672,1128.21,21.80,104.67,182.62
98,29457,33673,925.21,64.35,116.04,311.00
97,29457,33674,1658.72,-0.00,195.06,275.04
99,29457,33675,1127.81,21.82,104.10,183.51
98,29458,33676,925.28,64.34,115.95,310.60
97,29458,33677,1660.81,-0.00,192.77,282.37
99,29458,33678,1127.69,21.84,102.57,185.83
98,29459,33679,924.62,64.39,115.92,311.15
97,29459,33680,1659.56,-0.00,192.42,292.94
99,29459,33681,1127.67,21.86,100.68,186.05
98,29460,33682,924.35,64.45,115.92,310.08
97,29460,33683,1658.37,-0.00,194.17,302.09
99,29460,33684,1127.70,21.87,99.33,186.78
98,29461,33685,924.24,63.85,115.92,309.71
97,29461,33686,1658.52,-0.00,194.11,306.17
99,29461,33687,1127.06,22.55,98.86,186.38
98,29462,33688,923.52,62.99,115.93,310.27
97,29462,33689,1657.88,-0.00,195.32,303.73
99,29462,33690,1127.51,22.81,97.38,186.22
98,29463,33691,923.24,63.37,115.28,307.87
97,29463,33692,1658.25,-0.00,194.40,303.90
99,29463,33693,1127.70,22.25,96.19,187.47
98,29464,33694,922.46,62.22,115.04,305.66
97,29464,33695,1660.34,-0.00,192.00,301.88
99,29464,33696,1128.46,22.05,93.77,187.27
98,29465,33697,922.83,61.15,112.96,304.21
97,29465,33698,1659.11,-0.00,193.01,307.53
99,29465,33699,1128.75,21.31,91.56,187.84
98,29466,33700,921.63,59.45,112.86,302.37
97,29466,33701,1659.94,-0.00,191.38,310.23
99,29466,33702,1129.55,21.04,89.45,188.05
98,29467,33703,921.19,56.85,111.50,303.06
97,29467,33704,1660.22,-0.00,190.72,313.11
99,29467,33705,1129.17,20.94,88.05,188.12
98,29468,33706,920.36,55.92,110.34,298.06
97,29468,33707,1660.96,-0.00,189.12,308.23
99,29468,33708,1128.35,20.92,87.59,188.79
98,29469,33709,920.05,54.95,109.26,294.88
97,29469,33710,1661.22,-0.00,187.83,300.94
99,29469,33711,1127.39,20.25,88.14,189.69
98,29470,33712,919.95,53.96,107.55,291.75
97,29470,33713,1661.28,-0.00,187.33,300.07
99,29470,33714,1126.37,20.01,87.72,190.68
98,29471,33715,919.92,52.30,106.27,290.65
97,29471,33716,1659.96,-0.00,187.80,303.02
99,29471,33717,1125.34,19.93,87.60,191.04
98,29472,33718,919.91,51.72,105.15,290.31
97,29472,33719,1660.11,-0.00,187.31,303.43
99,29472,33720,1123.63,19.90,88.26,191.16
98,29473,33721,919.92,50.89,104.10,290.91
97,29473,33722,1660.81,-0.00,187.12,300.90
99,29473,33723,1122.35,19.90,89.20,190.53
98,29474,33724,919.93,51.28,103.08,289.87
97,29474,33725,1663.05,-0.00,185.07,294.60
99,29474,33726,1120.57,19.91,90.89,190.28
98,29475,33727,920.60,51.46,101.40,288.86
97,29475,33728,1664.54,-0.00,183.62,292.85
99,29475,33729,1119.27,19.92,91.54,190.17
98,29476,33730,921.53,51.57,99.47,287.87
97,29476,33731,1665.07,-0.00,183.76,292.87
99,29476,33732,1118.80,20.59,91.14,190.12
98,29477,33733,921.88,52.30,98.79,287.55
97,29477,33734,1663.92,-0.00,185.15,296.87
99,29477,33735,1117.34,20.84,92.32,190.10
98,29478,33736,922.67,52.60,97.92,286.81
97,29478,33737,1663.47,-0.00,185.68,295.73
99,29478,33738,1116.81,21.60,92.10,189.42
98,29479,33739,922.96,52.06,98.31,287.24
97,29479,33740,1663.94,-0.00,185.22,298.60
99,29479,33741,1115.99,21.89,92.02,188.50
98,29480,33742,924.39,50.55,97.82,288.10
97,29480,33743,1664.77,-0.00,184.39,295.06
99,29480,33744,1115.05,22.66,91.99,187.49
98,29481,33745,926.25,50.66,97.00,286.47
97,29481,33746,1667.71,-0.00,181.43,289.71
99,29481,33747,1114.07,22.94,92.64,187.11
98,29482,33748,927.59,48.74,96.73,286.55
97,29482,33749,1668.80,-0.00,180.32,290.37
99,29482,33750,1113.07,23.04,92.89,187.64
98,29483,33751,928.74,48.03,95.99,283.30
97,29483,33752,1667.85,-0.00,181.25,288.64
99,29483,33753,1112.07,23.73,93.64,187.18
98,29484,33754,929.14,47.13,97.08,281.44
97,29484,33755,1666.81,-0.00,182.28,286.69
99,29484,33756,1111.72,23.99,92.61,186.35
98,29485,33757,929.27,45.49,97.51,280.78
97,29485,33758,1666.40,-0.00,182.68,287.30
99,29485,33759,1111.62,24.08,91.55,186.04
98,29486,33760,928.63,43.57,98.35,280.58
97,29486,33761,1666.89,-0.00,182.84,286.90
99,29486,33762,1110.96,24.76,91.81,185.27
98,29487,33763,929.03,42.22,98.68,278.55
97,29487,33764,1668.39,-0.00,179.60,286.77
99,29487,33765,1112.06,25.01,89.27,184.99
98,29488,33766,928.50,40.42,100.14,274.50
97,29488,33767,1669.61,-0.00,178.38,290.72
99,29488,33768,1111.84,25.09,88.31,184.90
98,29489,33769,928.29,39.12,100.69,273.70
97,29489,33770,1669.38,-0.00,177.95,292.87
99,29489,33771,1111.78,25.12,87.30,184.88
98,29490,33772,928.20,37.35,101.56,274.12
97,29490,33773,1669.28,-0.00,177.14,293.03
99,29490,33774,1112.44,25.11,86.27,184.22
98,29491,33775,927.49,36.06,103.21,274.32
97,29491,33776,1668.56,-0.00,177.52,296.38
99,29491,33777,1112.04,25.10,85.91,184.64
98,29492,33778,927.22,35.62,103.82,274.44
97,29492,33779,1667.61,-0.00,177.68,296.32
99,29492,33780,1112.57,25.09,84.46,184.81
98,29493,33781,927.11,34.84,104.05,274.52
97,29493,33782,1666.58,-0.00,179.09,296.93
99,29493,33783,1110.77,25.08,85.28,184.88
98,29494,33784,927.06,34.59,104.78,274.58
97,29494,33785,1666.20,-0.00,179.63,302.42
99,29494,33786,1107.47,25.07,88.26,184.91
98,29495,33787,927.04,34.53,104.39,273.97
97,29495,33788,1665.39,-0.00,179.84,301.19
99,29495,33789,1108.21,24.40,86.76,185.59
98,29496,33790,926.37,35.88,105.54,273.11
97,29496,33791,1665.75,-0.00,179.92,301.34
99,29496,33792,1109.87,24.81,84.85,185.19
98,29497,33793,926.12,35.75,105.31,272.81
97,29497,33794,1666.55,-0.00,178.63,303.34
99,29497,33795,1108.51,24.96,85.48,184.38
98,29498,33796,925.37,35.72,105.21,271.40
97,29498,33797,1666.85,-0.00,177.49,304.73
99,29498,33798,1108.68,25.01,85.07,184.74
98,29499,33799,925.74,35.74,102.52,270.23
97,29499,33800,1667.63,-0.00,175.74,292.73
99,29499,33801,1109.43,25.03,84.26,184.22
98,29500,33802,925.89,35.76,102.16,267.83
97,29500,33803,1666.59,-0.00,175.76,302.13
99,29500,33804,1109.72,25.03,83.96,184.02
98,29501,33805,925.95,33.13,101.36,268.29
97,29501,33806,1665.54,-0.00,176.45,306.19
99,29501,33807,1109.84,24.37,83.87,185.28
98,29502,33808,926.64,31.50,101.73,268.49
97,29502,33809,1665.80,-0.00,176.06,301.17
99,29502,33810,1109.89,24.78,83.85,185.10
98,29503,33811,926.89,30.91,101.21,267.94
97,29503,33812,1665.24,-0.00,176.58,301.18
99,29503,33813,1109.92,24.94,83.85,185.03
98,29504,33814,927.65,29.40,100.36,262.45
97,29504,33815,1665.04,-0.00,176.13,303.82
99,29504,33816,1109.27,24.99,85.19,185.00
98,29505,33817,927.93,28.19,100.04,258.41
97,29505,33818,1662.98,-0.00,177.95,310.06
99,29505,33819,1108.37,25.01,86.35,184.33
98,29506,33820,928.70,27.11,98.60,256.96
97,29506,33821,1664.19,-0.00,176.01,304.55
99,29506,33822,1108.04,25.02,87.46,184.74
98,29507,33823,928.31,26.74,99.41,255.81
97,29507,33824,1664.00,-0.00,175.93,304.35
99,29507,33825,1107.92,24.36,87.87,186.22
98,29508,33826,929.48,25.30,98.39,256.78
97,29508,33827,1663.28,-0.00,176.57,302.94
99,29508,33828,1107.23,23.45,89.34,186.78
98,29509,33829,929.92,24.80,98.02,256.52
97,29509,33830,1662.35,-0.00,177.48,305.70
99,29509,33831,1106.32,23.11,91.19,186.33
98,29510,33832,930.74,24.64,97.23,256.47
97,29510,33833,1661.35,-0.00,178.48,306.72
99,29510,33834,1104.03,22.98,93.19,186.15
98,29511,33835,931.70,25.28,96.95,255.83
97,29511,33836,1660.99,-0.00,178.86,310.39
99,29511,33837,1099.26,22.94,97.85,186.74
98,29512,33838,932.70,24.89,96.19,256.96
97,29512,33839,1660.86,-0.00,179.00,311.75
99,29512,33840,1098.74,22.93,98.96,186.96
98,29513,33841,934.40,25.42,95.26,256.75
97,29513,33842,1660.83,-0.00,179.05,308.29
99,29513,33843,1098.58,22.93,98.71,185.71
98,29514,33844,935.01,25.65,95.59,256.04
97,29514,33845,1660.17,0.66,179.72,301.64
99,29514,33846,1097.90,22.94,99.22,185.90
98,29515,33847,936.54,25.75,95.07,255.13
97,29515,33848,1660.59,0.24,179.97,294.45
99,29515,33849,1095.71,22.95,101.34,184.65
98,29516,33850,937.76,26.47,94.89,253.49
97,29516,33851,1661.43,0.09,179.40,288.44
99,29516,33852,1094.26,22.95,100.18,185.50
98,29517,33853,938.85,27.41,94.84,251.57
97,29517,33854,1661.75,0.70,179.83,280.23
99,29517,33855,1091.77,22.96,101.65,185.82
98,29518,33856,939.89,26.44,95.49,253.54
97,29518,33857,1662.54,0.92,178.68,274.57
99,29518,33858,1090.21,22.96,102.83,185.95
98,29519,33859,940.91,26.75,95.75,250.34
97,29519,33860,1662.84,0.33,177.57,276.64
99,29519,33861,1088.34,22.97,104.56,185.99
98,29520,33862,941.26,25.54,97.18,249.82
97,29520,33863,1659.64,0.11,182.45,278.81
99,29520,33864,1087.02,23.63,104.54,185.35
98,29521,33865,941.37,25.10,97.72,247.00
97,29521,33866,1658.45,0.03,183.62,273.72
99,29521,33867,1086.56,23.88,101.22,185.10
98,29522,33868,940.72,23.61,97.93,243.98
97,29522,33869,1657.35,0.00,185.36,279.92
99,29522,33870,1086.45,23.32,97.90,186.34
98,29523,33871,941.10,22.40,98.00,242.23
97,29523,33872,1657.61,-0.01,184.69,285.54
99,29523,33873,1086.46,23.10,93.97,186.80
98,29524,33874,940.57,20.63,98.69,241.63
97,29524,33875,1656.41,-0.01,186.39,290.33
99,29524,33876,1086.51,23.02,89.14,186.97
98,29525,33877,941.00,21.99,98.28,239.46
97,29525,33878,1654.65,-0.01,188.98,300.03
99,29525,33879,1086.58,23.65,83.98,187.03
98,29526,33880,940.49,21.19,98.79,239.37
97,29526,33881,1653.35,-0.01,190.59,299.15
99,29526,33882,1085.95,23.89,81.47,187.05
98,29527,33883,940.94,20.91,98.97,239.38
97,29527,33884,1652.22,-0.01,191.83,302.03
99,29527,33885,1086.45,24.64,79.96,186.39
98,29528,33886,940.44,18.83,100.35,242.09
97,29528,33887,1651.82,-0.01,192.93,311.60
99,29528,33888,1085.97,24.92,80.16,185.48
98,29529,33889,940.24,20.05,100.22,240.49
97,29529,33890,1652.35,-0.01,192.00,315.19
99,29529,33891,1085.14,25.02,80.29,185.14
98,29530,33892,940.15,21.20,100.81,239.25
97,29530,33893,1657.19,-0.01,185.68,315.19
99,29530,33894,1084.86,25.72,80.39,184.35
98,29531,33895,940.77,21.65,99.71,238.81
97,29531,33896,1657.73,-0.01,184.57,317.72
99,29531,33897,1084.11,25.97,81.14,184.06
98,29532,33898,941.00,22.49,99.94,238.02
97,29532,33899,1658.59,-0.01,183.49,315.35
99,29532,33900,1084.51,26.06,80.79,184.61
98,29533,33901,941.74,22.81,98.71,237.75
97,29533,33902,1659.57,-0.01,181.77,309.09
99,29533,33903,1085.35,26.75,80.02,185.49
98,29534,33904,942.67,22.27,96.91,238.34
97,29534,33905,1659.94,-0.00,179.80,297.36
99,29534,33906,1085.69,27.00,79.76,185.83
98,29535,33907,943.67,20.08,96.23,240.57
97,29535,33908,1658.73,-0.00,178.41,293.58
99,29535,33909,1084.49,27.08,81.03,187.27
98,29536,33910,945.36,17.94,95.32,242.75
97,29536,33911,1657.61,-0.00,179.91,294.89
99,29536,33912,1084.05,27.77,80.86,187.82
98,29537,33913,946.64,17.15,94.33,242.92
97,29537,33914,1657.19,-0.00,181.82,290.10
99,29537,33915,1083.24,28.02,81.47,188.02
98,29538,33916,949.10,16.21,89.97,242.98
97,29538,33917,1657.69,-0.00,181.23,284.98
99,29538,33918,1082.94,28.10,81.06,187.42
98,29539,33919,950.67,15.21,86.32,243.67
97,29539,33920,1657.89,-0.00,181.01,285.80
99,29539,33921,1082.19,28.78,81.58,186.53
98,29540,33922,952.56,14.86,81.63,243.26
97,29540,33923,1657.96,-0.00,180.28,284.83
99,29540,33924,1082.58,28.37,81.12,186.85
98,29541,33925,953.19,14.75,76.56,243.11
97,29541,33926,1656.66,-0.00,181.99,277.86
99,29541,33927,1082.74,28.20,80.96,186.97
98,29542,33928,953.37,14.73,72.05,243.05
97,29542,33929,1656.84,-0.00,181.33,273.96
99,29542,33930,1082.82,28.79,80.90,185.69
98,29543,33931,953.38,14.74,67.79,243.02
97,29543,33932,1655.59,0.67,182.40,274.61
99,29543,33933,1082.86,29.01,80.89,185.87
98,29544,33934,953.34,14.77,65.02,243.01
97,29544,33935,1655.12,0.25,182.80,274.92
99,29544,33936,1081.56,29.74,82.22,185.28
98,29545,33937,953.30,14.79,64.19,243.01
97,29545,33938,1654.29,0.09,184.93,277.10
99,29545,33939,1080.42,29.34,82.72,185.72
98,29546,33940,953.26,14.81,62.62,242.35
97,29546,33941,1655.31,0.03,184.42,275.99
99,29546,33942,1080.66,29.19,82.26,185.89
98,29547,33943,952.53,14.17,62.86,242.76
97,29547,33944,1655.04,0.01,184.21,284.24
99,29547,33945,1081.43,28.46,80.76,187.27
98,29548,33946,951.58,14.61,63.70,241.59
97,29548,33947,1654.29,-0.00,184.79,287.33
99,29548,33948,1081.73,28.18,80.19,187.14
98,29549,33949,950.55,14.12,65.41,242.48
97,29549,33950,1654.02,-0.00,185.66,287.21
99,29549,33951,1079.86,28.07,81.32,187.74
98,29550,33952,950.17,14.61,67.42,242.15
97,29550,33953,1655.24,0.65,184.66,288.47
99,29550,33954,1079.83,28.03,81.08,188.62
98,29551,33955,949.37,14.14,70.19,242.69
97,29551,33956,1656.37,0.90,184.27,286.96
99,29551,33957,1078.51,28.01,82.32,188.95
98,29552,33958,948.42,13.97,73.21,242.24
97,29552,33959,1658.12,1.66,181.48,284.39
99,29552,33960,1076.05,28.01,84.10,189.07
98,29553,33961,947.41,13.92,76.96,242.73
97,29553,33962,1658.78,1.94,180.42,286.07
99,29553,33963,1075.14,28.00,84.12,189.10
98,29554,33964,946.39,13.90,79.70,243.57
97,29554,33965,1657.03,1.38,181.36,290.00
99,29554,33966,1072.84,28.66,85.43,188.45
98,29555,33967,946.00,14.57,82.04,243.89
97,29555,33968,1655.70,1.16,181.72,284.91
99,29555,33969,1070.03,28.91,87.23,188.19
98,29556,33970,945.22,14.82,84.22,243.35
97,29556,33971,1655.20,1.74,181.86,283.60
99,29556,33972,1068.99,28.34,87.90,189.41
98,29557,33973,944.28,14.92,89.55,243.80
97,29557,33974,1655.68,1.95,181.26,281.13
99,29557,33975,1067.32,28.78,88.80,189.87
98,29558,33976,943.30,14.96,93.48,244.63
97,29558,33977,1655.20,2.02,181.70,275.56
99,29558,33978,1065.42,28.29,89.77,190.69
98,29559,33979,941.65,14.98,97.54,245.59
97,29559,33980,1654.37,2.05,180.55,284.18
99,29559,33981,1063.42,28.10,90.78,191.00
98,29560,33982,940.38,15.65,100.37,245.95
97,29560,33983,1652.73,2.71,181.44,283.42
99,29560,33984,1062.05,28.03,90.49,191.10
98,29561,33985,939.90,15.90,102.07,246.74
97,29561,33986,1652.12,2.96,179.14,278.50
99,29561,33987,1059.60,28.00,92.32,191.79
98,29562,33988,937.81,17.31,104.60,246.36
97,29562,33989,1651.91,3.05,174.29,276.64
99,29562,33990,1058.07,28.65,92.35,191.38
98,29563,33991,937.01,17.84,105.53,246.21
97,29563,33992,1649.84,3.74,179.85,272.65
99,29563,33993,1056.88,28.90,91.67,191.87
98,29564,33994,935.44,20.01,107.12,242.84
97,29564,33995,1646.47,3.32,179.26,272.52
99,29564,33996,1055.82,29.65,91.39,192.05
98,29565,33997,934.21,22.82,108.96,239.57
97,29565,33998,1643.88,3.16,165.15,275.83
99,29565,33999,1054.82,29.93,91.27,192.10
98,29566,34000,933.12,23.18,109.62,239.68
97,29566,34001,1638.84,3.09,174.77,275.77
99,29566,34002,1053.83,29.37,91.21,192.78
98,29567,34003,932.08,24.62,109.81,238.41
97,29567,34004,1635.79,3.06,180.04,283.71
99,29567,34005,1054.16,29.81,90.51,193.02
98,29568,34006,930.41,25.79,111.12,237.29
97,29568,34007,1634.68,2.40,164.44,286.69
99,29568,34008,1053.68,29.98,89.58,193.76
98,29569,34009,929.15,26.20,111.57,236.89
97,29569,34010,1630.96,0.83,164.37,292.40
99,29569,34011,1054.20,30.69,87.89,193.37
98,29570,34012,928.05,26.33,112.34,237.43
97,29570,34013,1629.02,0.23,172.40,306.30
99,29570,34014,1054.45,30.96,87.25,193.21
98,29571,34015,928.31,26.35,111.94,238.31
97,29571,34016,1623.77,0.01,170.78,315.41
99,29571,34017,1054.57,31.05,86.36,193.80
98,29572,34018,928.46,26.33,111.73,238.66
97,29572,34019,1623.15,-0.07,159.54,305.32
99,29572,34020,1053.97,31.74,86.03,194.02
98,29573,34021,929.20,26.30,110.29,238.81
97,29573,34022,1618.98,-0.09,162.76,290.59
99,29573,34023,1054.44,32.65,84.59,194.09
98,29574,34024,928.85,25.60,110.36,241.51
97,29574,34025,1616.21,-0.09,131.41,279.57
99,29574,34026,1054.65,33.65,84.06,194.77
98,29575,34027,929.41,25.99,110.36,243.19
97,29575,34028,1613.22,-0.08,113.88,275.52
99,29575,34029,1053.41,34.67,84.54,193.04
98,29576,34030,930.30,26.78,109.02,244.48
97,29576,34031,1610.20,-0.07,104.93,241.93
99,29576,34032,1052.96,36.37,84.08,191.71
98,29577,34033,930.65,27.72,109.14,247.59
97,29577,34034,1606.45,-0.06,99.48,222.17
99,29577,34035,1052.15,36.32,84.58,192.53
98,29578,34036,931.46,29.37,108.52,248.10
97,29578,34037,1602.47,-0.05,101.61,224.18
99,29578,34038,1051.20,36.29,84.78,191.52
98,29579,34039,931.11,29.99,109.59,250.24
97,29579,34040,1600.53,-0.04,104.52,239.98
99,29579,34041,1050.21,36.25,85.52,191.80
98,29580,34042,931.64,31.51,109.32,252.34
97,29580,34043,1596.54,-0.04,111.16,244.38
99,29580,34044,1049.85,36.22,85.15,192.57
98,29581,34045,932.51,32.73,109.87,253.76
97,29581,34046,1591.20,-0.04,118.94,251.50
99,29581,34047,1049.08,36.20,85.01,192.86
98,29582,34048,932.84,33.16,110.06,253.61
97,29582,34049,1586.01,-0.03,125.84,243.72
99,29582,34050,1049.48,36.83,84.30,191.65
98,29583,34051,933.63,33.30,112.10,254.17
97,29583,34052,1582.82,-0.03,131.12,247.45
99,29583,34053,1050.32,37.06,82.71,191.19
98,29584,34054,933.92,33.98,114.17,253.69
97,29584,34055,1581.06,-0.02,133.82,236.95
99,29584,34056,1049.99,37.80,82.12,190.36
98,29585,34057,933.37,33.56,116.25,254.14
97,29585,34058,1601.87,-0.02,116.72,226.92
99,29585,34059,1045.21,37.40,86.58,190.72
98,29586,34060,933.16,32.72,117.67,254.94
97,29586,34061,1606.46,-0.02,117.31,220.62
99,29586,34062,1044.12,37.23,86.92,191.52
98,29587,34063,933.07,32.38,118.84,255.88
97,29587,34064,1601.35,-0.01,123.52,212.36
99,29587,34065,1044.39,37.16,85.73,193.14
98,29588,34066,933.04,32.89,118.61,255.55
97,29588,34067,1605.34,1.35,113.43,202.68
99,29588,34068,1044.54,37.13,85.26,194.42
98,29589,34069,931.71,33.74,118.48,254.07
97,29589,34070,1587.92,0.47,129.17,207.62
99,29589,34071,1045.94,37.11,83.10,196.87
98,29590,34072,931.21,33.38,117.09,257.46
97,29590,34073,1576.30,0.16,138.92,210.10
99,29590,34074,1044.50,37.75,83.62,197.13
98,29591,34075,930.36,33.89,117.19,262.00
97,29591,34076,1573.60,0.05,136.47,218.50
99,29591,34077,1042.00,37.99,85.14,197.87
98,29592,34078,929.39,34.08,117.21,265.66
97,29592,34079,1568.14,0.00,137.97,220.36
99,29592,34080,1043.05,38.07,83.75,198.13
98,29593,34081,929.03,34.79,117.21,270.29
97,29593,34082,1564.86,-0.01,136.54,224.43
99,29593,34083,1042.82,38.09,82.55,198.87
98,29594,34084,929.56,36.36,115.21,273.97
97,29594,34085,1564.40,-0.02,129.38,220.08
99,29594,34086,1043.43,39.41,80.77,197.15
98,29595,34087,929.11,38.25,115.10,274.01
97,29595,34088,1562.41,-0.02,130.57,224.42
99,29595,34089,1042.34,39.90,80.79,196.48
98,29596,34090,928.96,40.92,114.40,272.64
97,29596,34091,1564.39,-0.01,124.41,218.15
99,29596,34092,1039.96,40.08,82.14,196.88
98,29597,34093,928.91,43.23,112.14,272.70
97,29597,34094,1567.34,-0.01,117.31,210.42
99,29597,34095,1038.43,39.47,82.65,199.01
98,29598,34096,928.23,44.08,111.29,272.68
97,29598,34097,1563.78,-0.01,119.48,212.29
99,29598,34098,1036.55,39.23,82.85,199.14
98,29599,34099,927.99,44.36,110.32,273.28
97,29599,34100,1544.60,-0.01,134.90,225.62
99,29599,34101,1035.22,39.13,83.59,200.49
98,29600,34102,927.91,45.09,109.30,272.81
97,29600,34103,1535.08,-0.01,141.78,229.91
99,29600,34104,1034.09,39.75,83.21,200.33
98,29601,34105,927.22,45.33,108.27,273.25
97,29601,34106,1537.16,-0.01,139.40,234.83
99,29601,34107,1033.04,39.98,83.07,200.25
98,29602,34108,926.98,45.39,105.24,272.72
97,29602,34109,1553.96,-0.01,125.25,229.53
99,29602,34110,1032.68,40.72,81.69,200.87
98,29603,34111,926.22,45.38,103.46,273.15
97,29603,34112,1556.75,-0.01,120.29,230.05
99,29603,34113,1031.92,41.65,81.17,200.43
98,29604,34114,925.96,45.35,101.50,273.28
97,29604,34115,1565.90,-0.01,111.78,229.57
99,29604,34116,1031.01,41.99,80.32,200.91
98,29605,34117,925.20,45.32,100.81,273.97
97,29605,34118,1567.28,-0.01,111.45,218.16
99,29605,34119,1030.03,42.11,80.01,201.74
98,29606,34120,924.27,45.28,99.93,274.86
97,29606,34121,1567.76,-0.00,111.37,213.76
99,29606,34122,1028.38,42.14,79.91,201.38
98,29607,34123,923.27,45.91,98.97,275.18
97,29607,34124,1566.59,-0.00,111.39,211.52
99,29607,34125,1027.13,42.80,80.54,201.23
98,29608,34126,922.92,46.79,97.99,277.91
97,29608,34127,1568.17,-0.00,108.77,208.73
99,29608,34128,1026.03,43.04,80.13,201.16
98,29609,34129,922.81,47.76,97.00,282.86
97,29609,34130,1570.11,-0.00,105.82,208.42
99,29609,34131,1025.00,43.78,79.98,200.47
98,29610,34132,922.79,48.77,96.67,286.02
97,29610,34133,1570.14,-0.00,104.79,204.36
99,29610,34134,1023.99,43.38,79.27,200.86
98,29611,34135,923.46,51.75,95.92,285.87
97,29611,34136,1567.45,-0.00,105.82,206.25
99,29611,34137,1022.99,43.88,79.01,201.66
98,29612,34138,923.06,53.52,96.34,286.41
97,29612,34139,1569.79,-0.00,102.90,208.32
99,29612,34140,1021.32,45.38,80.25,200.64
98,29613,34141,923.59,54.16,96.53,289.85
97,29613,34142,1574.05,-0.00,97.14,205.17
99,29613,34143,1020.08,47.92,80.72,198.26
98,29614,34144,923.80,56.34,97.96,292.42
97,29614,34145,1574.93,-0.00,93.03,194.01
99,29614,34146,1018.99,48.19,81.56,199.35
98,29615,34147,923.88,57.79,99.83,294.00
97,29615,34148,1572.46,-0.00,92.33,182.40
99,29615,34149,1017.96,46.29,82.53,203.73
98,29616,34150,924.57,57.65,101.21,295.86
97,29616,34151,1573.60,-0.00,90.12,181.75
99,29616,34152,1016.95,46.22,82.90,205.37
98,29617,34153,924.84,57.56,101.73,297.16
97,29617,34154,1574.69,-0.00,88.04,176.88
99,29617,34155,1015.95,46.18,83.69,206.64
98,29618,34156,925.60,56.83,102.59,298.26
97,29618,34157,1575.74,-0.00,86.01,162.31
99,29618,34158,1014.95,46.15,83.98,207.10
98,29619,34159,925.89,57.18,104.88,297.96
97,29619,34160,1567.93,-0.00,88.09,155.77
99,29619,34161,1014.62,46.79,83.43,206.59
98,29620,34162,926.00,56.63,107.05,297.78
99,29620,34163,1013.87,47.02,83.20,207.03
98,29621,34164,926.03,57.05,109.82,297.67
