detect_id,camera_track_id,frame_id,x,y,w,h
31448,75,23035,928.21,230.9,44.78,170.11
31449,76,23035,-0.0,365.09,172.87,393.91
31450,73,23036,522.58,459.72,299.32,620.28
31451,75,23036,928.19,230.33,44.13,170.68
31452,76,23036,-0.0,365.01,172.3,394.0
31453,73,23037,527.86,458.3,297.85,621.7
31454,75,23037,927.49,230.77,44.58,170.23
31455,76,23037,-0.0,364.98,172.08,394.03
31456,73,23038,532.96,456.48,294.7,623.52
31457,75,23038,926.57,230.27,45.42,170.73
31458,76,23038,-0.0,364.98,172.0,394.04
31459,73,23039,538.0,456.48,292.26,623.52
31460,75,23039,927.53,230.75,44.42,170.25
31461,76,23039,-0.0,364.97,171.98,394.04
31462,73,23040,542.35,455.2,291.43,624.8
31463,75,23040,927.9,230.27,44.05,170.74
31464,76,23040,-0.0,365.64,171.97,393.37
31465,73,23041,547.1,455.41,288.53,624.59
31466,75,23041,928.03,230.08,43.26,170.92
31467,76,23041,-0.0,365.89,171.97,393.12
31468,73,23042,550.01,452.23,286.19,627.77
31469,75,23042,928.07,230.68,43.64,170.33
31470,76,23042,-0.0,365.98,171.97,393.03
31471,73,23043,552.24,451.06,284.73,628.94
31472,75,23043,928.08,230.9,43.13,170.1
31473,76,23043,-0.0,366.01,171.97,392.99
31474,73,23044,555.55,449.99,280.93,630.01
31475,75,23044,928.07,230.98,42.95,170.02
31476,76,23044,-0.0,366.02,171.98,392.98
31477,73,23045,558.61,449.63,275.58,630.37
31478,75,23045,928.07,231.01,42.89,169.99
31479,76,23045,-0.0,366.03,171.98,392.98
31480,73,23046,560.91,450.19,271.68,627.83
31481,75,23046,928.06,230.36,42.88,170.64
31482,76,23046,-0.0,366.69,171.98,392.32
31483,73,23047,563.6,449.79,269.0,626.83
31484,75,23047,928.05,230.11,42.89,170.89
31485,76,23047,-0.0,366.93,171.98,392.07
31486,73,23048,565.79,449.66,265.43,627.09
31487,75,23048,927.38,230.68,43.56,170.32
31488,76,23048,-0.0,367.02,171.99,392.64
31489,73,23049,565.77,450.31,264.89,625.19
31490,75,23049,927.13,230.9,43.82,170.1
31491,76,23049,-0.0,367.05,171.99,392.2
31492,73,23050,566.3,449.91,262.12,625.12
31493,75,23050,926.38,231.64,44.58,170.02
31494,76,23050,-0.0,367.06,172.65,392.04
31495,73,23051,565.7,449.13,258.52,626.41
31496,75,23051,926.09,231.26,44.87,169.99
31497,76,23051,-0.0,367.05,172.9,391.98
31498,73,23052,565.36,448.85,253.94,627.55
31499,75,23052,925.99,231.77,44.97,169.32
31500,76,23052,-0.0,367.71,172.99,391.3
31501,73,23053,564.47,449.43,248.32,627.31
31502,75,23053,925.95,231.96,44.36,169.07
31503,76,23053,-0.0,367.95,173.02,391.05
31504,73,23054,564.05,448.34,240.99,627.2
31505,75,23054,925.95,232.03,44.12,169.64
31506,76,23054,-0.0,368.04,173.03,390.96
31507,73,23055,563.14,445.97,234.37,630.46
31508,75,23055,925.95,232.05,44.03,169.86
31509,76,23055,-0.0,368.07,173.03,390.93
31510,73,23056,561.39,444.43,228.73,632.99
31511,75,23056,925.95,232.05,43.33,169.29
31512,76,23056,-0.0,368.07,173.69,390.27
31513,73,23057,559.35,442.56,228.22,635.9
31514,75,23057,925.29,231.39,43.74,169.07
31515,76,23057,-0.0,368.07,173.28,390.68
31516,73,23058,555.9,441.22,230.87,637.63
31517,75,23058,925.05,231.13,43.89,168.33
31518,76,23058,-0.0,368.06,173.12,390.85
31519,73,23059,551.95,439.43,234.63,638.91
31520,75,23059,924.3,231.7,44.61,167.39
31521,76,23059,-0.0,368.71,173.05,390.25
31522,73,23060,548.49,437.47,237.46,640.67
31523,75,23060,924.03,231.25,44.89,167.05
31524,76,23060,-0.0,368.96,173.69,390.69
31525,73,23061,545.23,436.77,240.59,640.63
31526,75,23061,923.27,231.74,45.64,166.26
31527,76,23061,-0.0,369.04,173.27,390.87
31528,73,23062,542.05,435.89,243.8,640.58
31529,75,23062,921.69,231.93,47.89,166.64
31530,76,23062,-0.0,369.07,173.76,390.93
31531,73,23063,538.26,436.26,248.34,638.54
31532,75,23063,920.45,232.0,50.03,166.8
31533,76,23063,-0.0,369.73,173.29,389.64
31534,73,23064,534.91,435.78,252.04,637.73
31535,75,23064,919.34,232.02,52.13,166.86
31536,76,23064,-0.0,369.32,173.11,389.82
31537,73,23065,530.42,436.29,256.72,635.42
31538,75,23065,918.92,232.69,52.94,166.24
31539,76,23065,-0.0,369.15,173.04,390.55
31540,73,23066,526.16,435.86,261.75,633.21
31541,75,23066,916.2,232.94,55.81,166.01
31542,76,23066,-0.0,369.09,173.01,390.83
31543,73,23067,521.34,435.06,268.21,634.36
31544,75,23067,915.16,232.36,57.53,165.93
31545,76,23067,-0.0,369.06,173.0,390.94
31546,73,23068,517.63,434.78,273.24,632.15
31547,75,23068,913.5,232.14,58.82,165.91
31548,76,23068,-0.0,369.04,173.0,390.98
31549,73,23069,514.34,434.71,277.06,628.67
31550,75,23069,910.95,232.72,60.58,165.24
31551,76,23069,-0.0,369.04,173.0,391.0
31552,73,23070,511.86,434.7,280.41,627.37
31553,75,23070,906.78,232.27,63.16,165.66
31554,76,23070,-0.0,369.03,172.34,391.0
31555,73,23071,510.36,434.06,282.27,626.9
31556,75,23071,905.82,232.1,62.22,165.83
31557,76,23071,-0.0,369.03,172.09,391.0
31558,73,23072,509.22,433.84,283.55,627.41
31559,75,23072,903.55,232.7,62.43,165.9
31560,76,23072,-0.0,369.02,171.34,391.0
31561,73,23073,509.54,433.78,283.96,627.63
31562,75,23073,904.02,232.92,59.89,165.93
31563,76,23073,-0.0,369.02,171.06,391.0
31564,73,23074,510.4,434.43,285.34,627.07
31565,75,23074,902.95,233.0,58.18,165.28
31566,76,23074,-0.0,369.02,170.96,390.34
31567,73,23075,511.46,434.7,287.11,626.87
31568,75,23075,903.26,233.03,55.53,165.71
31569,76,23075,-0.0,368.35,170.93,390.75
31570,73,23076,509.97,434.15,292.29,627.48
31571,75,23076,902.76,233.04,53.84,165.87
31572,76,23076,-0.0,368.1,170.92,390.25
31573,73,23077,505.54,433.95,299.41,629.04
31574,75,23077,901.94,232.38,53.23,167.26
31575,76,23077,-0.0,368.01,170.93,390.06
31576,73,23078,498.7,434.55,308.56,636.25
31577,75,23078,901.67,232.13,52.34,167.78
31578,76,23078,-0.0,367.98,170.93,390.65
31579,73,23079,493.54,434.78,315.23,635.01
31580,75,23079,900.94,232.03,51.34,167.97
31581,76,23079,-0.0,367.97,170.94,390.88
31582,73,23080,490.32,434.88,318.99,637.81
31583,75,23080,900.04,231.34,50.99,168.7
31584,76,23080,-0.0,367.97,170.95,390.97
31585,73,23081,489.17,435.58,319.66,636.87
31586,75,23081,896.38,231.08,53.55,168.97
31587,76,23081,-0.0,367.97,170.29,391.0
31588,73,23082,491.44,435.85,315.86,636.49
31589,75,23082,894.41,230.98,54.49,169.06
31590,76,23082,-0.0,367.97,170.05,391.01
31591,73,23083,498.33,435.29,307.69,636.32
31592,75,23083,890.42,230.95,58.14,168.43
31593,76,23083,-0.0,367.32,170.62,391.67
31594,73,23084,507.0,435.74,299.16,638.22
31595,75,23084,888.3,230.95,59.51,168.85
31596,76,23084,-0.0,367.07,170.85,391.26
31597,73,23085,518.31,435.91,287.89,639.59
31598,75,23085,887.53,230.29,60.03,169.0
31599,76,23085,-0.0,366.98,170.93,391.1
31600,73,23086,530.6,435.98,275.6,638.76
31601,75,23086,887.29,230.7,60.21,168.39
31602,76,23086,-0.0,366.95,170.97,391.04
31603,73,23087,541.16,435.34,265.01,641.06
31604,75,23087,887.26,230.87,59.61,168.15
31605,76,23087,-0.0,366.29,170.98,392.34
31606,73,23088,549.65,436.42,257.18,638.62
31607,75,23088,887.31,231.59,58.7,167.4
31608,76,23088,-0.0,366.04,170.99,392.83
31609,73,23089,555.97,436.83,251.08,640.31
31610,75,23089,886.71,231.21,58.99,167.78
31611,76,23089,-0.0,365.29,170.99,393.66
31612,73,23090,560.13,436.98,247.68,639.61
31613,75,23090,884.56,231.06,60.41,167.26
31614,76,23090,-0.0,365.02,170.99,393.97
31615,73,23091,561.46,437.03,247.28,639.99
31616,75,23091,883.12,231.01,60.28,166.41
31617,76,23091,-0.0,364.92,170.99,394.08
31618,73,23092,561.78,437.05,247.96,639.46
31619,75,23092,881.31,230.33,58.25,165.42
31620,76,23092,-0.0,364.9,170.99,394.11
31621,73,23093,561.75,437.05,249.68,636.6
31622,75,23093,878.67,230.07,57.45,164.4
31623,76,23093,-0.0,364.23,170.99,394.77
31624,73,23094,561.61,437.05,251.09,638.16
31625,75,23094,877.08,229.98,55.82,164.69
31626,76,23094,-0.0,363.99,171.0,395.02
31627,73,23095,560.11,437.04,253.7,638.09
31628,75,23095,875.88,229.95,54.54,165.47
31629,76,23095,-0.0,363.91,171.0,395.1
31630,73,23096,558.14,437.04,256.73,639.38
31631,75,23096,872.8,229.94,55.42,166.43
31632,76,23096,-0.0,363.89,171.0,395.12
31633,73,23097,557.31,437.03,258.58,641.84
31634,75,23097,868.41,229.95,59.06,166.14
31635,76,23097,-0.0,363.89,171.0,394.46
31636,73,23098,556.28,437.03,259.97,640.79
31637,75,23098,864.87,229.29,62.35,166.69
31638,76,23098,-0.0,363.9,171.0,394.2
31639,73,23099,554.52,437.03,261.84,641.03
31640,75,23099,862.27,229.71,62.34,164.92
31641,76,23099,-0.0,363.91,171.0,394.1
31642,73,23100,553.15,436.36,263.21,641.11
31643,75,23100,858.08,229.87,64.27,162.92
31644,76,23100,-0.0,363.92,171.0,394.05
31645,73,23101,551.95,436.11,264.4,639.15
31646,75,23101,852.66,230.6,68.21,161.52
31647,76,23101,-0.0,363.93,171.0,394.04
31648,73,23102,551.47,436.02,264.18,640.38
31649,75,23102,846.81,230.88,73.54,161.01
31650,76,23102,-0.0,364.6,171.0,393.37
31651,73,23103,551.93,435.98,262.78,638.86
31652,75,23103,842.06,230.98,77.5,160.83
31653,76,23103,-0.0,364.19,171.0,393.77
31654,73,23104,552.09,435.97,261.58,634.98
31655,75,23104,837.72,231.01,80.94,160.13
31656,76,23104,-0.0,364.04,171.0,393.93
31657,73,23105,552.14,435.31,260.48,634.18
31658,75,23105,836.08,231.69,82.26,159.21
31659,76,23105,-0.0,363.99,171.0,393.99
31660,73,23106,552.15,435.06,259.4,635.22
31661,75,23106,834.28,231.94,84.0,158.89
31662,76,23106,-0.0,363.97,171.0,394.01
31663,73,23107,551.47,434.31,259.01,640.25
31664,75,23107,833.66,231.36,83.34,159.45
31665,76,23107,-0.0,363.31,171.0,394.67
31666,73,23108,549.23,434.7,258.88,640.18
31667,75,23108,833.55,230.48,81.07,160.35
31668,76,23108,-0.0,363.06,171.0,394.92
31669,73,23109,547.72,434.19,258.84,641.46
31670,75,23109,832.97,230.81,78.16,160.03
31671,76,23109,-0.0,363.63,171.0,394.35
31672,73,23110,544.51,434.66,260.83,639.96
31673,75,23110,832.2,230.27,75.01,160.59
31674,76,23110,-0.0,363.85,171.0,394.13
31675,73,23111,540.01,435.51,264.22,639.37
31676,75,23111,831.34,229.41,70.45,161.46
31677,76,23111,-0.0,363.94,171.0,394.71
31678,73,23112,536.37,435.17,266.16,639.81
31679,75,23112,830.45,228.43,65.34,162.46
31680,76,23112,-0.0,363.97,171.0,394.93
31681,73,23113,532.39,435.71,267.54,639.97
31682,75,23113,828.86,228.72,58.66,162.18
31683,76,23113,-0.0,363.98,171.0,395.01
31684,73,23114,528.3,436.57,269.36,641.35
31685,75,23114,825.59,228.18,54.91,162.73
31686,76,23114,-0.0,364.65,171.66,394.37
31687,73,23115,522.87,435.57,272.66,643.19
31688,75,23115,821.75,227.33,51.6,164.26
31689,76,23115,-0.0,364.24,171.25,394.13
31690,73,23116,518.25,435.19,275.19,641.89
31691,75,23116,815.58,227.01,54.09,164.17
31692,76,23116,-0.0,364.08,172.41,394.7
31693,73,23117,513.95,435.05,276.78,635.43
31694,75,23117,812.2,226.9,54.94,164.79
31695,76,23117,-0.0,364.03,172.85,394.25
31696,73,23118,509.78,435.0,279.31,637.63
31697,75,23118,809.73,227.53,55.99,164.35
31698,76,23118,-0.0,364.0,173.01,394.74
31699,73,23119,505.67,434.98,282.19,633.84
31700,75,23119,807.6,227.78,57.75,164.18
31701,76,23119,-0.0,364.66,173.06,393.61
31702,73,23120,502.24,435.64,283.89,629.11
31703,75,23120,802.94,228.54,62.39,163.45
31704,76,23120,-0.0,364.9,173.08,391.85
31705,73,23121,499.08,435.22,285.8,622.71
31706,75,23121,797.38,228.83,67.98,163.17
31707,76,23121,-0.0,364.99,173.08,390.54
31708,73,23122,495.36,435.73,288.44,621.68
31709,75,23122,793.39,229.61,71.43,162.4
31710,76,23122,-0.0,365.03,171.75,389.39
31711,73,23123,492.09,435.26,291.35,622.69
31712,75,23123,791.91,229.9,72.79,162.11
31713,76,23123,-0.0,365.03,171.24,388.31
31714,73,23124,489.64,435.08,293.05,621.13
31715,75,23124,791.46,229.34,72.64,162.66
31716,76,23124,-0.0,365.03,171.05,387.26
31717,73,23125,487.51,434.35,294.95,618.61
31718,75,23125,788.82,228.47,74.49,164.2
31719,76,23125,-0.0,365.69,170.99,386.22
31720,73,23126,485.5,433.42,296.26,617.72
31721,75,23126,786.6,228.14,74.53,164.12
31722,76,23126,-0.0,365.94,170.96,385.86
31723,73,23127,482.88,432.41,296.69,618.1
31724,75,23127,783.9,227.35,73.86,164.08
31725,76,23127,-0.0,366.69,170.96,385.75
31726,73,23128,481.33,432.04,295.48,617.63
31727,75,23128,782.32,227.06,70.29,162.74
31728,76,23128,-0.0,367.63,170.96,385.06
31729,73,23129,480.19,431.91,294.3,618.16
31730,76,23129,-0.0,367.31,170.96,384.17
31731,73,23130,479.2,431.87,293.14,618.4
31732,76,23130,-0.0,367.84,170.97,383.19
31733,73,23131,478.27,430.55,293.32,618.53
31734,76,23131,-0.0,368.7,171.63,382.84
31735,73,23132,478.0,430.06,292.7,618.6
31736,76,23132,-0.0,369.01,171.88,382.74
31737,73,23133,478.64,429.23,292.44,619.32
31738,76,23133,-0.0,370.43,172.64,382.06
31739,73,23134,478.96,428.27,292.98,618.95
31740,76,23134,-0.0,370.3,175.56,381.83
31741,73,23135,479.14,427.92,293.17,618.17
31742,76,23135,-0.0,370.89,177.96,381.76
31743,73,23136,479.93,427.81,291.24,618.55
31744,76,23136,-0.0,371.76,178.87,380.43
31745,73,23137,480.94,427.13,289.16,618.72
31746,76,23137,-0.0,372.07,180.5,379.29
31747,73,23138,482.02,426.22,287.05,619.45
31748,76,23138,-0.0,371.51,181.75,379.54
31749,73,23139,483.79,425.24,284.27,622.38
31750,76,23139,-0.0,371.28,182.85,379.66
31751,73,23140,485.8,424.89,279.91,622.84
31752,76,23140,-0.0,371.85,182.59,378.41
31753,73,23141,488.57,424.78,276.31,623.0
31754,76,23141,-0.0,371.39,181.79,379.94
31755,73,23142,490.94,424.1,273.67,623.06
31756,76,23142,-0.0,371.2,180.81,380.53
31757,73,23143,493.81,424.52,270.74,625.05
31758,76,23143,-0.0,371.13,179.09,380.11
31759,73,23144,496.87,425.36,268.37,623.16
31760,76,23144,-0.0,371.09,177.1,379.95
31761,73,23145,499.97,425.03,266.22,622.43
31762,76,23145,-0.0,370.41,175.02,380.57
31763,73,23146,503.76,424.91,262.82,621.49
31764,76,23146,-0.0,370.15,173.58,380.81
31765,73,23147,507.79,424.88,258.95,621.14
31766,76,23147,-0.0,369.39,173.05,381.56
31767,73,23148,510.56,424.22,257.59,620.35
31768,76,23148,-0.0,368.45,172.87,383.17
31769,73,23149,513.51,423.32,255.84,622.04
31770,76,23149,-0.0,367.43,173.49,383.78
31771,73,23150,517.2,422.99,253.93,619.38
31772,76,23150,-0.0,366.4,173.73,385.32
31773,73,23151,521.83,422.88,251.3,613.08
31774,76,23151,-0.0,366.02,173.17,385.23
31775,73,23152,526.13,422.19,249.07,609.39
31776,76,23152,-0.0,364.56,172.97,386.51
31777,73,23153,529.63,421.94,248.99,604.06
31778,76,23153,-0.0,363.37,173.56,387.63
31779,73,23154,533.49,422.53,247.7,601.45
31780,76,23154,0.66,362.94,173.14,388.04
31781,73,23155,536.82,422.76,247.3,603.2
31782,76,23155,2.23,362.14,171.66,388.84
31783,73,23156,539.94,422.85,247.88,603.26
31784,76,23156,3.49,361.19,170.45,389.12
31785,73,23157,542.32,422.24,248.82,604.65
31786,76,23157,4.61,359.54,169.34,391.19
31787,73,23158,545.09,421.35,249.22,605.22
31788,76,23158,5.68,358.28,168.28,392.61
31789,73,23159,547.34,420.36,248.75,611.43
31790,76,23159,7.39,357.83,166.57,393.12
31791,73,23160,550.07,420.66,247.29,609.17
31792,76,23160,8.68,357.03,165.29,394.61
31793,73,23161,552.3,420.12,246.11,613.6
31794,76,23161,10.47,356.75,163.51,395.14
31795,73,23162,556.35,419.93,242.39,611.32
31796,76,23162,12.44,356.68,161.54,394.65
31797,73,23163,559.09,419.21,239.7,611.1
31798,76,23163,13.8,357.34,161.51,393.12
31799,73,23164,561.99,417.63,236.08,607.72
31800,76,23164,16.27,357.61,159.54,392.52
31801,73,23165,564.29,417.05,232.12,611.08
31802,76,23165,17.15,357.07,159.51,390.95
31803,73,23166,565.7,416.19,228.04,608.39
31804,76,23166,18.77,356.88,158.2,387.71
31805,73,23167,566.1,414.56,224.6,610.02
31806,76,23167,19.32,356.16,157.75,385.82
31807,73,23168,566.82,413.97,220.06,606.68
31808,76,23168,20.15,355.25,156.29,385.78
31809,73,23169,566.98,412.45,213.78,600.79
31810,76,23169,21.08,354.26,155.11,383.8
31811,73,23170,566.94,411.23,208.2,591.28
31812,76,23170,22.05,354.57,155.37,379.76
31813,73,23171,566.85,408.81,202.23,589.77
31814,76,23171,23.04,354.04,157.5,378.26
31815,73,23172,566.06,407.28,198.85,589.27
31816,76,23172,23.37,353.2,164.92,375.75
31817,73,23173,565.05,406.08,197.77,593.81
31818,76,23173,24.77,353.56,171.61,371.52
31819,73,23174,563.96,405.01,198.86,594.9
31820,76,23174,25.93,353.72,178.05,367.33
31821,73,23175,563.53,403.98,199.37,592.71
31822,76,23175,28.27,353.79,182.46,364.49
31823,73,23176,563.35,402.31,199.67,592.58
31824,76,23176,29.8,353.17,187.34,364.17
31825,73,23177,562.59,400.4,201.21,592.56
31826,76,23177,31.64,352.28,190.47,364.79
31827,73,23178,561.63,399.06,203.84,589.28
31828,76,23178,32.96,350.64,194.19,366.42
31829,73,23179,560.61,398.61,206.2,587.41
31830,76,23179,34.08,350.03,198.79,367.08
31831,73,23180,558.89,397.82,210.43,585.43
31832,76,23180,35.76,350.49,200.49,366.05
31833,73,23181,557.59,396.9,212.7,582.08
31834,76,23181,37.67,350.68,201.7,365.7
31835,73,23182,556.45,395.94,214.23,579.54
31836,76,23182,39.65,350.77,202.73,365.6
31837,73,23183,555.37,396.28,214.81,575.33
31838,76,23183,42.32,349.49,200.43,366.92
31839,73,23184,554.97,395.79,215.68,573.81
31840,76,23184,43.95,349.02,199.46,367.44
31841,73,23185,554.18,395.64,216.65,573.32
31842,76,23185,47.14,348.86,195.73,367.0
31843,73,23186,553.9,394.95,217.67,573.86
31844,76,23186,50.28,348.82,192.93,366.19
31845,73,23187,552.49,395.39,218.7,572.8
31846,76,23187,53.38,348.82,190.51,365.9
31847,73,23188,551.98,395.58,219.07,573.79
31848,76,23188,57.12,348.83,187.59,365.81
31849,73,23189,551.14,395.67,219.85,573.55
31850,76,23189,60.44,348.85,185.82,365.13
31851,73,23190,550.19,395.07,220.79,574.16
31852,76,23190,64.92,348.2,181.84,365.56
31853,73,23191,549.19,394.86,220.47,573.77
31854,76,23191,69.85,347.97,177.01,365.07
31855,73,23192,548.84,394.8,220.98,573.65
31856,76,23192,73.58,347.23,173.91,363.58
31857,73,23193,548.73,395.45,220.5,573.64
31858,76,23193,76.18,344.32,172.15,366.34
31859,73,23194,548.71,395.72,220.3,573.0
31860,76,23194,80.37,343.24,167.53,364.75
31861,73,23195,548.73,395.16,221.53,572.12
31862,76,23195,82.47,340.87,165.89,365.48
31863,73,23196,548.75,394.3,223.96,570.49
31864,76,23196,85.14,340.0,162.67,363.78
31865,73,23197,549.43,394.65,224.86,567.92
31866,76,23197,87.34,339.05,160.21,359.84
31867,73,23198,549.71,394.8,226.49,566.32
31868,76,23198,89.38,338.72,158.72,353.72
31869,73,23199,550.48,393.53,229.72,567.08
31870,76,23199,91.37,338.64,156.91,347.45
31871,73,23200,551.43,393.07,234.18,566.74
31872,76,23200,94.0,337.97,154.31,341.84
31873,73,23201,552.45,392.91,239.77,564.66
31874,76,23201,96.88,337.08,152.08,340.5
31875,73,23202,554.14,393.52,245.11,562.58
31876,76,23202,98.51,335.45,150.0,342.1
31877,73,23203,555.44,393.1,251.0,559.85
31878,76,23203,99.0,334.2,150.0,342.77
31879,73,23204,557.23,392.95,255.78,557.54
31880,76,23204,101.76,332.44,147.39,344.41
31881,73,23205,559.85,392.91,259.49,554.73
31882,76,23205,104.04,331.81,146.5,344.42
31883,73,23206,562.14,392.9,264.72,552.41
31884,76,23206,104.78,330.95,150.93,345.13
31885,73,23207,564.94,393.57,267.93,550.93
31886,76,23207,105.0,330.0,158.54,346.09
31887,73,23208,567.95,393.16,269.71,551.1
31888,76,23208,108.27,329.68,163.37,345.83
31889,73,23209,572.32,393.67,268.98,550.56
31890,76,23209,111.42,329.6,165.89,345.75
31891,73,23210,577.22,395.2,266.63,549.75
31892,76,23210,115.16,329.6,165.55,345.08
31893,73,23211,582.32,396.43,262.34,550.16
31894,76,23211,119.14,328.97,164.08,345.51
31895,73,23212,587.49,396.89,256.66,555.65
31896,76,23212,121.88,328.75,162.18,345.03
31897,73,23213,593.33,399.03,251.13,549.84
31898,76,23213,125.46,328.04,159.46,346.19
31899,73,23214,597.41,401.16,247.04,546.98
31900,76,23214,128.03,327.79,157.77,346.64
31901,73,23215,602.15,403.27,243.52,543.29
31902,76,23215,130.89,326.4,155.82,347.48
31903,73,23216,607.13,405.36,240.22,539.96
31904,76,23216,133.85,324.58,153.1,349.12
31905,73,23217,610.86,406.77,238.36,539.43
31906,76,23217,136.85,323.92,150.77,349.08
31907,73,23218,614.78,407.27,235.05,537.97
31908,76,23218,139.86,323.04,147.94,348.4
31909,73,23219,620.78,407.41,229.85,537.48
31910,76,23219,142.87,322.08,144.91,347.48
31911,73,23220,626.22,406.77,224.62,538.02
31912,76,23220,144.55,320.43,143.17,345.81
31913,73,23221,630.75,403.85,220.08,540.26
31914,76,23221,146.39,319.17,141.91,344.52
31915,73,23222,635.62,402.06,215.14,542.46
31916,76,23222,148.31,318.07,140.84,342.73
31917,73,23223,639.26,401.38,212.08,543.32
31918,76,23223,150.26,317.7,139.15,340.08
31919,73,23224,644.47,399.8,210.41,546.3
31920,76,23224,152.22,316.93,137.25,335.12
31921,73,23225,648.91,396.57,211.25,548.76
31922,76,23225,154.19,316.02,135.93,325.29
31923,73,23226,653.06,392.72,214.33,552.32
31924,76,23226,156.17,315.71,134.16,323.02
31925,73,23227,657.11,390.63,216.87,553.65
31926,76,23227,158.82,315.63,131.55,321.6
31927,73,23228,661.12,392.5,219.87,550.84
31928,76,23228,161.04,314.3,130.65,321.16
31929,73,23229,664.45,393.91,222.36,548.42
31930,76,23229,163.12,313.83,134.4,317.74
31931,73,23230,668.85,393.81,222.67,548.82
31932,76,23230,165.13,313.69,141.09,315.21
31933,73,23231,673.0,393.13,222.14,549.63
31934,76,23231,167.78,313.0,148.83,315.02
31935,73,23232,677.05,392.23,220.62,550.59
31936,76,23232,170.03,312.1,153.74,315.69
31937,73,23233,681.06,392.56,219.4,550.29
31938,76,23233,172.76,311.79,158.22,316.01
31939,73,23234,685.06,392.05,216.31,550.82
31940,76,23234,174.39,311.04,159.27,316.86
31941,73,23235,689.06,391.21,212.51,551.68
31942,76,23235,177.53,310.79,157.02,316.57
31943,73,23236,693.72,390.25,207.78,551.99
31944,76,23236,180.61,310.05,157.4,317.82
31945,73,23237,697.96,389.91,203.4,551.44
31946,76,23237,183.67,309.8,158.16,317.67
31947,73,23238,702.04,389.14,200.5,551.88
31948,76,23238,186.05,309.07,160.38,318.31
31949,73,23239,706.74,388.2,197.49,552.7
31950,76,23239,189.49,308.15,161.18,319.23
31951,73,23240,709.64,385.23,197.81,556.3
31952,76,23240,192.67,307.83,161.45,320.26
31953,73,23241,711.23,383.47,200.0,557.64
31954,76,23241,196.42,307.08,158.23,320.67
31955,73,23242,713.67,382.84,202.86,557.47
31956,76,23242,200.38,306.81,154.97,320.83
31957,73,23243,716.44,381.32,203.98,556.72
31958,76,23243,205.08,307.4,151.72,320.23
31959,73,23244,719.98,378.8,203.78,555.75
31960,76,23244,208.72,306.98,149.84,321.34
31961,73,23245,724.49,375.24,203.73,556.69
31962,76,23245,212.62,305.52,149.81,323.08
31963,73,23246,729.36,371.3,203.07,556.37
31964,76,23246,216.62,303.67,147.16,323.74
31965,73,23247,737.02,368.55,200.19,555.57
31966,76,23247,221.98,302.33,142.84,320.68
31967,73,23248,744.4,365.59,197.8,555.26
31968,76,23248,225.85,299.86,136.54,320.18
31969,73,23249,750.32,362.56,196.94,549.85
31970,76,23249,227.78,298.31,132.92,319.34
31971,73,23250,755.67,360.84,195.33,542.49
31972,76,23250,232.41,297.76,128.96,316.38
31973,73,23251,761.48,358.94,193.43,533.76
31974,76,23251,235.31,297.59,124.89,307.31
31975,73,23252,765.46,356.31,193.43,526.55
31976,76,23252,239.61,295.56,120.1,299.9
31977,73,23253,769.42,353.41,192.81,515.94
31978,76,23253,243.74,294.18,118.48,297.23
31979,73,23254,773.38,351.75,191.95,504.74
31980,76,23254,247.13,293.04,122.77,289.64
31981,73,23255,777.33,349.88,191.66,494.02
31982,76,23255,250.91,291.32,124.35,282.2
31983,73,23256,781.29,348.61,190.27,490.27
31984,76,23256,254.18,290.73,125.02,288.38
31985,73,23257,785.26,348.22,189.11,489.09
31986,76,23257,257.26,289.88,123.33,289.36
31987,73,23258,789.22,347.48,189.38,489.51
31988,73,23259,793.2,347.27,188.85,489.17
31989,73,23260,797.17,347.26,188.02,489.87
31990,76,23260,266.96,287.53,124.58,267.56
31991,73,23261,801.82,347.31,186.41,490.26
31992,76,23261,269.99,286.65,124.94,270.08
31993,73,23262,806.71,348.04,184.51,489.19
31994,76,23262,271.67,285.68,123.74,264.83
31995,73,23263,811.7,347.7,181.84,488.9
31996,76,23263,274.84,285.39,123.28,256.23
31997,73,23264,816.72,347.6,180.21,488.21
31998,73,23265,822.42,346.94,177.66,486.05
31999,76,23265,280.14,285.01,121.51,253.09
32000,73,23266,826.36,345.39,177.42,484.66
32001,76,23266,285.04,284.94,121.1,253.7
32002,73,23267,826.31,344.18,181.39,477.58
32003,76,23267,287.38,284.29,117.63,256.58
32004,73,23268,824.19,341.09,187.5,471.0
32005,76,23268,291.47,283.46,117.69,266.9
32006,73,23269,823.26,338.65,192.44,465.99
32007,76,23269,294.2,281.24,118.39,270.76
32008,73,23270,823.44,336.45,196.94,462.25
32009,76,23270,297.76,279.8,114.03,266.3
32010,73,23271,824.71,333.01,199.94,456.98
32011,76,23271,301.64,278.01,114.41,272.44
32012,73,23272,827.71,329.79,201.72,449.13
32013,76,23272,304.95,276.73,112.58,275.34
32014,73,23273,831.38,327.99,203.65,439.67
32015,76,23273,307.39,276.31,109.24,271.81
32016,73,23274,836.62,326.73,203.05,434.32
32017,76,23274,310.17,275.57,105.34,249.25
32018,73,23275,843.11,324.99,200.13,433.88
32019,76,23275,313.77,275.39,99.21,239.11
32020,73,23276,849.43,323.75,197.0,433.89
32021,76,23276,316.29,274.69,97.05,241.0
32022,73,23277,858.31,322.68,190.48,433.38
32023,76,23277,318.43,274.48,98.41,259.79
32024,73,23278,866.84,321.69,182.66,434.67
